reviewAt,code,nickname,comment,avgScore,helpfulCount
2018.12.23,68173,dml**,예약 문의 전화드렸을 때부터 직원분의 불편함을 느꼈구요 . 시간 되서 들어갔을 때 생각했던 것 보다 방이 작아서 실망했어요ㅠㅠ 사진 같은 방이 아니였으면 다른 방 예약했을 거에요 . 냉장고 코드도 뽑힌 상태로 되어있어서 직접 연결했어요 . 전체적인 서비스가 별로였던 것 같습니다 .,2.5,1
2018.09.28,68173,ali**,"샤워실 물은 배수가 잘 안되고, 수건도 작은게 하나 밖에 없어서 더 달라고 했어요. 세면대 옆에 전기코드는 안되서 드라이기는 다른 곳에서 사용했어요. 침구류랑 수건에서 마리카락있구...좀 더 신경 써주세요",2.3,1
2018.09.19,68173,wjd**,"전체적으로 깔끔하고 좋앗지만 침대 옆 안보이는곳은 청소상태가 아쉬웠어요 먼지도 많고 소주병이 나뒹굴고 있더라구요... 
그 외에는 침구류는 깔끔한편이었고 직원분도 친절햇어요",3.5,0
2018.08.18,68173,tsy**,"로얄 스위트룸에서 1박 했습니다. 
배정 받은 방의 세면대가 배수가 안 되더니 갑자기 배수관이 터져서 바닥이 흥건해지고 옷도 일부 줌 젖고..

방을 옮기고 샤워를 하려고 물을 트는데 온수가 나오는데 너무 오래 걸리고 수압이 너무 약합니다.

그리고 어느 방인지 모르지만 밤새도록 클럽음악을 너무 시끄럽게 틀어서 울림때문에 잠을 잘 자지 못했습니다. 

전반적으로 불만족스러운 숙박이었습니다.",2.5,1
2018.02.05,68173,yej**,"침대에 유리조각이있어서 남자친구가 발을 다쳤어요 근데 밴드랑 연고주신거말고 별다른조치가 없어서 좀 그랬어요
그리고 냉장고에 누가 먹다남은 음료수도 그대로 있었어요
청소상태가 별로였어요",2.5,1
2017.09.24,68173,chl**,"거울이 없어 불편한감이 있었고 침대가 왠지모르게  조금 좁다는 느낌이 들었어요
하지만 위치도 좋았고 방 전체적인 컨디션도 괜찮았어요",3.8,0
2023.10.10,68173,tae**,침구에서 잔 이후로 알러지 두드러기 반응이 생겼어요 ㅠ,2.0,0
2022.01.09,68173,ff5**,바닥에 마감제를 잘안해놔서 덜럭덜럭 거리더라고요 사진봤을때보 생각보다 좀 작은방이긴했어오 그래도 잘 쉬다가 갑니다,4.5,0
2021.08.14,68173,jje**,침배 베개는 누랗고 화장실 세면대는 물도 안내려가고 욕조는 쓰라고 둔건지 물떼 껴서 노랗고 카운터 직원은 싸가지 없고 외관만 정상적이고 안에는 담배 쩐내부터 까운도 새거로 교체 안하는지 냄새나서 향수 뿌려놨습니다,1.0,1
2020.08.10,68173,yak**,"객실불편사항 말했더니 한시간지나서 말하냐며 말장난
하지말라며 비아냥거리고 무시하였음. 한시간이지난게
아니라 방금 일어나서 바로 전화한거다. 2015년부터 이용했는대 이번처럼 불쾌한적은 처음이었음 다신 안갈예정입니다.",1.0,1
2020.01.27,68173,jum**,처음방이 조금 냄새가 나서 말씀드렸더니 바로 바꿔주셨어요 침구도 푹신푹신해서 너무 좋았어요 푹쉬다 갑니다! 다음에 또올게요,5.0,0
2019.05.26,68173,kim**,"침구도 깨끗하고 실내도 청결했습니다.
다만,실내에 있어야할 화장거울이 화장실에 있어서 
조금 불편했습니다.",5.0,0
2019.04.07,68173,Lch**,"직원분들이 엄청친절하구

객실이 깔끔해요 침구도좋구요

저는 강남가면 여기만자요 최고입니다.",5.0,0
2018.12.21,68173,oof**,"전체적으로 깨끗하고
특별히 불편한것이없었습니다
시설도 좋았고 밤에 큰소음도없이 잘지내갑니다
다음번에 또올께요",4.8,0
2018.10.21,68173,gar**,침구는 눅눅하고 얼룩 지고 세면대는 막혀있고 샤워 수압도 쓰렉이고 무엇보다 더워서 에어컨좀 틀라 했더니 안되서 문의하니 에어컨 안되니 창문 열고 자라고 함;; 밖에 주정뱅이들 소리 지르고 시끄러운데... 그 어떤  모텔보다도 못한 호텔임 다시는 안 갈거임,1.0,1
2018.09.06,68173,500**,"에이스침대굿
오리털 침구류 넘 굿
인테리어 간지탱

가격 굿 
넘 만족스러웠어요 
욕조도있구요",5.0,0
2018.05.20,68173,dri**,처음 배정받은 방이 좀 안맞아서 카운터에 얘기했더니 금방 바꿔주셔서 만족스럽게 숙박하고 왔어요,4.5,0
2018.03.02,68173,nab**,"정말 불쾌한 경험을 한 숙소입니다. 연박하면 35,000원 추가를 해야 하더군요. 거기까진 특가라 그렇다고 이해를 했습니다. 또한 외출 후 10시간뒤 돌아왔는데도 룸청소가 안되어 있어서 말했더니 프론트 여직원이, 나갈때 이야기 하셔야 하는데 하면서 오히려 고객를 탓하고, 아니 세상에 그런 호텔이 있냐고 물었더니, 그럼 지금이라도 청소 해드리냐고 화를 고객에게 오히려 내는 몰상식한 말을 들었습니다. 그리고 청소하는 동안 로비에서 기다리는데 그 프론트 여직원이 손님들이 다 들리게 직원들이랑 이야기 하면서 쌍시옷 욕을 하더군요. 세상에서 가장 최악의 숙소입니다. ",1.5,1
2017.11.08,68173,hea**,체크인할때부터 직원들이 친절하게 응대해주섰구요~오랜만에 남자친구랑 놀러갔는데 침실이며 욕실도 깨끗해서 만족했습니다^^,5.0,0
2017.10.20,68173,you**,"객실간 글고 층간 방음이 좀더 잘되면 좋겠습니다.
의자를 윗 방 또는 옆방서 움직이면 크게 소리가 들림",4.8,0
2017.10.06,68173,wlt**,"혹시 주인이 바뀌었나요??
분명히 조식과 저녁 룸서비스 후기를 보고 선택했는데 3월부터 서비스가 종료되었다고 하더라고요 예약하고 갔는데 기다려 달라고 하지를 않나 서비스 종료에 대한것도 프론트에서 안내 제대로 하지도 않고 직원들도 불친절했어요 입욕제도 분명 있다고 들어서 물어봤더니 없다 그러고 숙소 청결도 정말 별로였어요 베개에 머리카락이 있더라구요 게다가 얼리 체크인도 아니였는데 그 시간에 옆방은 청소하시는건지 문 활짝 열고 큰 소리로 음악까지 틀어놓고 청소하시던데 정말 기념일에 기분좋게 가려고 예약다가 최악의 날이 되었네요  다시는 방문하고 싶지않습니다",1.5,1
2017.10.04,68173,ell**,"방음도 좋고 청결하고 리셉분도 친절했는데
욕조를 덜닦아서 쓰기 좀 그렇더라구요
머리카락 등 이물질..",4.5,0
2023.06.07,68173,jan**,어디서 들어오는건지는 모르겠지만 담배냄새가 좀 나서 별로였고 방에 거울이 없어서 아침에 준비할때 힘들었어요..,3.3,0
2022.11.24,68173,dsn**,시설 깨끗하고 기본 스텐다드룸에 면적도 적당하고 좋았습니다. 단 복도 소음이 좀 들리더라구여,4.3,0
2022.11.03,68173,chl**,"늦은시간 입실 했는데 방도 업글해주셨어요
일찍 나가야되서 주차도 밖에 부탁드렸는데
그렇게 해주셔서 좋았어용",4.0,0
2021.05.31,68173,dam**,급하게 급하게 예매하고 갔다가 방배정 별로일까봐 걱정했는데 걱정할 일 전혀 없이 잘 쉬었다가 갑니다.,4.0,0
2021.04.15,68173,cof**,"의자,책상 끄는 소리, 문 닫는 소리 등 시설적인 방음은 되지 않았어요. 객실은 깨끗하고 넓어서 좋았어요!",4.0,0
2020.08.19,68173,gab**,치ㅁ구가깨끗해서 너무 잘있었어요. 근데 큰 침대가 아래에는 작은 침대 두개로 나뉘어져 있는거라서 좀 불편,4.0,0
2019.05.27,68173,kon**,"지하철 역이랑 좀 떨어져있고 유흥가 근처라 좀 그랬지만
시설 괜찮고 깔끔했어요~ 재방문 의사 있음",4.3,0
2019.03.16,68173,bbs**,체크인시간이 23시로 좀 늦긴했지만 시설은 그간 가본 숙소중 최고였습니다 청결하고 월풀강추!!,4.3,0
2019.01.01,68173,ysu**,"침구 누렇게 변색됐고, 방 전체적으로 담배냄새 빠지지 않은 모습. 냄새 그렇다 쳐도 침구 (이불)시트는 주기적으로 교체해야하는거 아닌지...",3.3,0
2018.11.22,68173,Lch**,"역삼동 에서 좋구요 직원분들 친절합니다

근처 스x 는 불친절에. 쌈날뻔. 직원응대가 정말중요합니다 여기는 진짜 친절해요",4.3,0
2018.06.21,68173,iam**,늘 가는 곳이라 만족스런 숙박이지만 세면대 물빠짐이나 비데 기능 등은 좀 더 세심하게 체크해주심 감사하겠습니다!,4.0,0
2018.06.20,68173,iam**,"늘 가는 곳이라 만족스런 숙박이었습니다!
술을 너무 많이 마셔서 사실 이번에는 기억이 잘 안나요ㅠ",4.0,0
2018.06.19,68173,sss**,침구도 깨끗하고 서비스가 너무 좋았어요 친구랑 급하게 잡은 호텔이었는데 너무 민족스러웠습니다,4.0,0
2022.10.19,68173,dre**,"냉장고안의 머리카락, 주전자와 종이컵이 놓여있는 쟁반의 뿌연먼지, 수채구멍틈이 커서 물이 채워지지 않는 욕조",3.5,0
2022.04.03,68173,nic**,"시설은 깨끗했습니다 
그런데 방이 좀 더웠던게 아쉽습니다 
(에어컨이 아예 작동하지 않았습니다.)",3.8,1
2022.03.05,68173,new**,"406호
시설 양호
온수, 난방양호

소음 심함
건물 내에 워머 두드리는 소리
건물 외부 공사소리",3.8,1
2019.06.20,68173,fls**,"침구 위에서 먼지가 날라다니고 샤워기도 오래되서 고장난것 같았고, 특히 드라이기는 얼마나 오래된것인지 타는 냄새가 심하게 나더라구요.",2.8,1
2019.04.25,68173,xzs**,무난무난 특실 욕조는 맘에드는데 담배 눌은자국이 아쉬웠어요 근데 작은 그거가지고 욕조 바꾸기도 애매할듯,3.8,0
2019.01.18,68173,mag**,"침구는 마음에 들었으나 직원들이 무뚝뚝하고
홈페이지에는 식당이 있었으나 2년전꺼라고 자신있게 말하는게
서비스정신 제로인거 같아요",2.8,1
2018.08.14,68173,mik**,"담배꽁초가 구석구석 널려져있어서 조금 그랬어요ㅠㅠ
그 외에는 화장실도 좋고 괜찮았던 것 같네요",3.8,0
2018.06.24,68173,loo**,"깨끗한데 세면대 물이 안내려가고
샤워기 온수 냉수가 조절이 정말 안되네요..
나머진 만족합니다.",3.8,0
2018.06.01,68173,min**,침구와 수건에 머리카락이 있었어요..침대가 편하고 에어컨이나 바닥온도 조절이 잘되서 편했어요,3.8,0
2018.02.05,68173,cks**,"난방 은 좋쿠 온수도 잘나오는데 
창가 우풍너무 심했어요 침대 바루앞이 침실이라
더욱 심하게 느꼈네요...
그리고 방음이 좀 안돼네요",2.3,0
2018.01.08,68173,dks**,욕실에  욕조에  머리카락이  있었어요  찝찝했네요  청소에  좀 더 신경써줬으면  좋겠에요,3.5,0
2017.07.30,68173,sec**,"전체적으로 깨긋하고 조용해서 좋았어요
근데 거울도 없고 화장실이 너무 어더워서 조금 불편했어요",3.8,0
2017.06.06,68173,naz**,퇴실 계속 전화해서 민망했어요 나가려고 준비중이었는데 모텔도 아니고 12시 전에 전화하네요,3.8,0
2023.07.23,68173,tox**,이쁜여자랑가서 조선펠리스안부러웠습니다,5.0,0
2023.06.18,68173,kse**,너무 편하게 잘 쉬었어요,5.0,0
2023.05.28,68173,jsh**,"시설이 너무 좋았어요~~^^
다음에도 또 갈거예요",4.8,0
2022.11.13,68173,고객님,어제저녁에 갑자기 비가많이 내려서도저히 갈수가없어서 남자친구와 하룻밤 자구갓네요,4.5,0
2022.08.23,68173,jeo**,먼저 짐 맡기러 가도 되냐고 물어봤는데 넘 친절하셔서 좋았어요! 방도 깨끗하고 좋습니당,4.5,0
2022.08.19,68173,hah**,"앞에 너무건물이 붙어있어 창문은  못열어요ㅎ
나머진 깔끔하고 침구좋네요",4.5,0
2022.06.12,68173,yog**,발렛파킹 서비스 좋았고 시설 깔끔합니다. 주위 먹거리 좋아요!,4.5,0
2022.05.13,68173,the**,"친절하고 시설도 깔끔하고..
일 때문에 다음에도 또 가고 싶네요",5.0,0
2022.04.11,68173,jae**,좋은 호텔이었는데 주인분이 슬슬 원가절감 시도하고 있는게 너무 보여서 안타까움,4.5,0
2022.04.02,68173,a01**,가까운곳에  먹을곳이   많이 있어서  멀리안가고 편햇어요,4.5,0
2022.03.09,68173,nic**,바닥이 미끄러워서 물기로 인해 넘어질 수 있다는 점만 제외하고는 좋았습니다.,4.5,0
2022.01.15,68173,new**,"1/13, 역삼 리치웰 706호
팬소음 심함
청소 별로
구멍난 수건
방온도 적당
수압 적당
넷플릭스
삼성TV, 에어콘, 
회색 가운
1회용품 무료",2.0,2
2021.03.19,68173,sss**,언제나 이용할때마다 좋은추억만 만들고가용 번창하세요^^,5.0,0
2019.08.22,68173,mvl**,"조용하고 편안하고 좋습니다. 
다만 항상 느끼는거지만 약품냄새가 ㅠㅜ",5.0,0
2019.08.17,68173,Lch**,"리츠웰 최고입니다

침구도좋구요  직원분이 친절하게 해주세요
강추입니다",5.0,0
2019.06.03,68173,meb**,"1박 추가했는데 방도 큰걸로 바꿔주셨아요 
완전 친절하세요",5.0,0
2019.04.21,68173,j58**,항상깨끗하고 조용하고 환기도잘되고 조ㅗ아요~따듯하구 좋습니당,5.0,0
2019.03.21,68173,Lch**,"리치웰 최고입니다 .직원들분들도 친절하시구요
역삼에서는 제일좋아요",5.0,0
2019.02.09,68173,ope**,"먼지가 너무 많았습니다. 일회용품 지급이 없었습니다. 로비 프런트에 남자만 있어서 위압감이 있었습니다. 로비에 철 지난  크리스마스 트리가 있었습니다. 

환기 부탁드립니다.",1.0,1
2018.08.13,68173,cuc**,한번씩들리는곳인데 언제와도 항상 깨끗하고 친절하고좋아요,5.0,0
2018.07.28,68173,kim**,"침구도 깨끗하고 정리정돈이 잘되어 있어서
참 좋았습니다.",5.0,0
2018.07.20,68173,ado**,이번엔 방이 좀 작아서 별루였어요.. 그래도 출장이라 쏘쏘,5.0,0
2018.06.09,68173,sap**,"깨끗하고 편안하네요.
역삼역 근처에서는 꽤 괜찮은 호텔인듯 ~",4.5,0
2018.05.15,68173,seo**,침구류 편하고! 시설도 좋고! 가격도 좋고 ! 짱이네욯ㅎ,5.0,0
2018.04.26,68173,mus**,직원들도 친절하고 전체적으로 좋은데 물소리가 넘심하네요,4.5,0
2017.12.31,68173,seo**,하 답없네여...하 답없네여...하 답없네여...하 답없네여...하 답없네여...하 답없네여...하 답없네여...하 답없네여...,1.0,1
2017.11.05,68173,ddo**,"넘 깨끗하고 조금 넓은 공간이였지만 노출형 욕조는 좀
그랬어요",5.0,0
2017.11.03,68173,yoo**,다 좋았습니다. 위치가 어린아이들과 갈수 있는 곳은 아니였지만...ㅎㅎㅎ,5.0,0
2017.11.03,68173,rem**,"자주이용합니다 강남에
가격대비 이만한것 없네요 

만족합니다",5.0,0
2017.10.18,68173,jae**,"다 좋았구요
다만 PC가 안되어서 업무상 불편한 점이 있었습니다
다른것은 다 만족합니다",5.0,0
2017.10.09,68173,jmj**,모든게 완벽했는데 한가지가 아쉬웠어요 방에 거울이 없었던게ㅎㅎ,5.0,0
2017.07.18,68173,mam**,"딸아이와의 여행
아이가 좋아했어요
역에서도 가깝고 주변맛집도있고~~^",4.8,0
2017.06.03,68173,sap**,"회사 선배들 모시고갔는데 접근성도 좋고
시설도 깔끔했어요.
칭찬들었습니다",4.5,0
