reviewAt,code,nickname,comment,avgScore,helpfulCount
2020.05.31,78630,rai**,가성비 아주 좋아요. 추천~~,3.8,0
2020.05.05,78630,cks**,깨끗하고 친절하셔서 좋았어요,3.8,0
2020.02.22,78630,dlf**,그냥 모텔~~입니다,3.8,0
2020.02.08,78630,esp**,가격대비 괜찮아요 ,3.8,0
2021.05.10,78630,gks**,"담배냄새와 창문을 열어놓아  꽃가루
먼지..청결과 딱딱한 침구는 개선되어야되겠네요.",2.0,0
2021.03.30,78630,psh**,직원분들이 친절해서 좋았습니다,3.0,0
2020.07.13,78630,jay**,"객실 내 침구,냉장고가 오래되어 ㅂㆍㄷ였음",3.3,0
2020.02.11,78630,kcs**,조아요 잘쉬다갑니다용,3.3,0
2022.07.16,78630,lit**,접근성은 좋았으나 방에서 냄세가 많이났어요,2.5,0
2021.03.19,78630,rrt**,호텔 느낌은 아니네요,2.5,0
2020.08.09,78630,kyu**,바닥에 머리카락 있었어요,2.8,0
2019.11.23,78630,jsm**,.... 깨끗하지 않아요...... 진심.....,1.8,0
2023.07.31,84449,hhh**,"모텔이었어요
가격이 싸서 이용했어요",2.5,0
2023.10.22,92110,don**,"침구가 깨끗하고, 관리자분이 아주 친절하셨습니다.",5.0,0
2023.10.01,91724,chd**,시설이랑 신축이라 좋았어요.,3.5,0
2023.06.05,91724,rhe**,잘 쉬었다가 갑니다 사장님 친절합니다,5.0,0
2023.10.12,98745,ekg**,"이순신광장이랑 여수포차랑 가까운거리였고 산책로 및 케이블카 전망으로 좋았어요 포차랑 거리가 조금떨어져서 조용하기두했구요 매우 만족했습니다 
노을지는 풍경은 더 좋았구요! 위치 너무 좋아요 
부모님도 만족하셨던 ㅎㅎ",5.0,0
